,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
v_1|pid[186],-0.002712079671520767,0.061023249865575134,-0.09784997542092873,0.08642480884497902,4712.123293844138,2772.898775672924,1.0049194925980547,0.0009200008413785807,0.0011988055250603139
v_1|pid[187],-0.010480464627478023,0.061774226377619555,-0.1120647727268297,0.07407807234420166,3949.730488879978,2755.557796971062,1.0014721656900356,0.001002636420390043,0.0013093556502816119
v_1|pid[188],-0.004278237169761266,0.062231229960186304,-0.10445293172308215,0.08764530657402822,3764.819646431724,2536.74111975522,1.0042345364123586,0.0010877526779422984,0.0013554028375568786
v_1|pid[189],-0.011168958613580275,0.06603492369170981,-0.12040508532574329,0.07990889405656179,3354.0491930990224,2576.924165448333,1.0026544922728244,0.0012239417179634295,0.001646364089339385
v_1|pid[19],0.001370170262068115,0.06077767524528446,-0.09146678064029261,0.09511568894192894,4385.583978956363,2869.1450757435873,1.0031837716515828,0.0009462928967949744,0.0012210542349683122
v_1|pid[190],-0.0003834663925075658,0.06350336334036086,-0.09970543581268175,0.09506340014974896,4659.271651483215,2796.012179624345,1.0023623114017735,0.0009893357760609066,0.001207825142445663
v_1|pid[191],-0.001876471836523283,0.06512501084967032,-0.1024910803378993,0.09323381666322321,3840.404292525458,2706.3999200631392,1.0027706995285846,0.0011396496575882653,0.001604126884398291
v_1|pid[192],-0.011250629960680712,0.06732599286528512,-0.12318797563981608,0.0772094418099256,3781.113705762112,2413.5598519776086,1.0043896570659583,0.0011911035451337695,0.001749856881989752
v_1|pid[193],0.017730154001315515,0.06724035496170483,-0.07053000198505528,0.14178673205576908,3457.404842918287,2322.1947778747676,1.0052456698075767,0.001321978336530979,0.0018583144795155046
v_1|pid[194],-8.419283687948673e-05,0.05977006034643268,-0.0932634897042825,0.09445862714828376,4224.563096435886,2685.355787775071,1.0021466234143697,0.0009453044160241759,0.0012701621569130674
v_1|pid[195],-0.005213027065006561,0.06262380181348953,-0.10888632793849903,0.08565462747989253,4259.2889305292865,2405.550996978618,1.0042587277406922,0.0010001090222048878,0.0011937988938855756
v_1|pid[196],-0.0036589808472100235,0.06290482542675677,-0.10748024651716949,0.08823622741419103,4131.804854743919,2480.314830532456,1.0020041151030066,0.0010125237423357525,0.0012608186388203143
v_1|pid[197],0.006042512968598485,0.06453592918713887,-0.0888682056586073,0.11175930659392593,3839.3595853641245,2702.439169468564,1.0052287453634743,0.001105255299280374,0.0014735243133486044
v_1|pid[198],-0.00528269818844694,0.06615314181223167,-0.11138855578423829,0.08923825382950297,3822.7958916279754,2561.7813813983985,1.0010823618261944,0.0011094146031532747,0.00157767495034041
v_1|pid[199],-0.011308105267170998,0.06309962366466434,-0.1214754520164372,0.07481171498872859,4456.421634191615,2688.7678345732324,1.002172407915404,0.0009931271537124613,0.0011901049457870459
v_1|pid[2],-0.007817239819181537,0.06276008178499652,-0.11231819159092335,0.08453359438578681,4121.017633809315,2663.1339314604365,1.004612885169214,0.0010112591403123596,0.001350535559925893
v_1|pid[20],-0.015121273469009214,0.06502133666750323,-0.13016677869817622,0.0703584218627359,3154.141203914198,2659.0757291033756,1.0015690610922514,0.001207387983600415,0.0015932205607076867
v_1|pid[21],-0.015703468512222665,0.06403748901036681,-0.1313274093896311,0.06982433049891817,3218.9269044355724,2385.0506951558177,1.0034316352042805,0.0012163515153037,0.0014933382721663735
v_1|pid[22],-0.005061282449438801,0.06226253950911198,-0.10512010011244444,0.08822464202883021,4776.049715586272,2667.0116559556905,1.0023915863850603,0.0009412786503304971,0.0011803663140699584
v_1|pid[23],0.0149772132379197,0.06558969813854001,-0.07254291752989656,0.13148774495747886,4232.042464510911,2283.1281675318664,1.0016987576531593,0.001146495650671165,0.0014769887907958353
v_1|pid[24],0.01160100118382061,0.06598745031001013,-0.07297214594893947,0.12218727505607924,3180.152405737036,2334.1852390155914,1.0040896052945343,0.0012727446135400273,0.0021069024727973437
v_1|pid[25],-0.011223308823549544,0.0634357214886567,-0.12259203056167453,0.07641272496201103,3868.3606575039935,2276.2999863655614,1.0016317932457435,0.001104176616101844,0.0013928410160542104
v_1|pid[26],0.0036367364873327334,0.0609698839205066,-0.08874993001116896,0.09907139973063453,4122.593782154199,2726.5931093744925,1.0040867056868608,0.001049479049795658,0.0015080843068643204
v_1|pid[27],0.0032034610330945222,0.06284453338568477,-0.0875633755336839,0.10008690383646665,4276.229970969879,2541.913224476521,1.0037602732331496,0.0009999272024398774,0.0013295516059899462
v_1|pid[28],-0.008165698846188327,0.06461719351369846,-0.12057549065620532,0.0837670094579936,3406.342078481308,2394.92111065149,1.0034023226326192,0.0011591456431840838,0.001452189164063921
v_1|pid[29],-0.014604253071907254,0.06900883090910895,-0.13461623082855795,0.07525085131560452,4331.173984478086,1952.0543424145385,1.006177575666374,0.001204224234879051,0.001651832984740538
v_1|pid[3],-0.009276802796026818,0.0632844528055892,-0.11718227399120491,0.08462113225828471,4189.938914226158,2436.9910225000112,1.0024893141773454,0.001040350632551371,0.0013651132816547037
v_1|pid[30],0.0077033451759722935,0.06868306766814881,-0.09050614241243185,0.12172145649071246,4375.204650347827,2255.590949614391,1.0030851011723307,0.0011437297984423754,0.0016462423061877774
v_1|pid[31],-0.0011452299552471628,0.06452278894334357,-0.09894919105381583,0.09907709292595185,4333.362587085758,2615.484699968391,1.0023285864361422,0.0010135972981838003,0.0013501994335558501
v_1|pid[32],0.019802590222165583,0.07026970862307091,-0.06749292060708585,0.13889277265857503,2883.223134459786,2244.712519597471,1.0032860950519404,0.0013876419910009707,0.0020600804357464135
v_1|pid[33],-0.01321405300736644,0.06491033947400256,-0.12417354998098518,0.0725539239762441,3294.8840849540093,2127.144661663166,1.0037053582736912,0.0012282751747236904,0.0016651949324921424
v_1|pid[34],0.003048626707523454,0.06697377772054912,-0.09311394406729989,0.1052237959229986,3755.1032076744686,2664.9163491388563,1.0027903939638976,0.0011462351351460794,0.0017082161591969905
v_1|pid[35],-0.00378738127199552,0.062285302817735436,-0.10437370361939997,0.09028119136485507,4566.851545353823,2839.6908861616,1.0034797987286863,0.0009392589450160937,0.0011583694199490684
v_1|pid[36],-0.003587801137819731,0.06521385911192552,-0.10586469316042849,0.09323354607871585,4350.630729852963,2862.195974571845,1.0039609550264452,0.0010674930661450299,0.0014482556407492406
v_1|pid[37],0.00815256174523244,0.06585938106558707,-0.08539462274428487,0.11598659375133323,4256.724016689919,2460.436370327977,1.0010193769993334,0.0010499445373333186,0.0013510303203558285
v_1|pid[38],-0.006572163524674202,0.06567908007205346,-0.11346638883700469,0.08451522811466157,4429.869683317633,2253.1524248570354,1.002186044508915,0.0010436823362540626,0.0014748709323927425
v_1|pid[39],-0.004147630309443711,0.06771768976558198,-0.114081248810337,0.09526491411325101,4174.118098812596,2802.788650343301,1.0052289407431554,0.0011731567081953046,0.001552640789672362
v_1|pid[4],-0.016168742044044174,0.06950329105897388,-0.1397664268160945,0.07532196326147413,3155.573679360953,2206.8306227576936,1.0031486598052146,0.0013480601630794938,0.0017137013929479602
v_1|pid[40],0.023649100983821673,0.07308206659656429,-0.06653041619822174,0.15322527353538015,2865.8610465343954,2061.4619067897247,1.0024331257360972,0.0016427357725964419,0.0022724105897406403
v_1|pid[41],-0.0032687251084070335,0.06251059493476614,-0.10184304718119028,0.09179523908188866,4112.81912013365,2697.9186238518982,1.003460872416654,0.001002705240505349,0.0013948244076439098
v_1|pid[42],-0.009707992327405135,0.061488443384050205,-0.11658021351419408,0.07415031265960437,3488.177270185218,2263.847760573479,1.0021709835255153,0.0011635697059408057,0.0014973043189200948
v_1|pid[43],-0.008917630757317373,0.06336815738642398,-0.11811532656939303,0.08185378679653435,3835.5863408408695,2552.7153245540444,1.0031699654728776,0.0010670033000824233,0.0013553616813112832
v_1|pid[44],-0.004104648492032562,0.06151359017718488,-0.1058007373210941,0.08806901485647359,3323.682346332269,2659.0473310932252,1.0021415039662684,0.0010866005809930352,0.0013348343740749592
v_1|pid[45],0.02420878807443124,0.07314844960499543,-0.06128694480628823,0.15515381324381325,2568.903034601446,2160.9667312158053,1.0039131130044299,0.0015982500647856905,0.0023074491158911027
v_1|pid[46],-0.002406675490230427,0.0615116159542437,-0.1019406446480498,0.0933123186259535,4459.608714041343,2714.7272107550507,1.0015792477660475,0.0009172130939765392,0.0011036641794371325
v_1|pid[47],0.005263307386821948,0.06488999069387251,-0.08355959297743343,0.10931416977515061,3890.9179966655233,2633.555599960713,1.0044338504551564,0.0011194480134515158,0.0015410302820385259
v_1|pid[48],-0.0018172902917732948,0.060516975786518226,-0.09723968141598305,0.09266854367864895,4029.5551226592506,2607.9574865129416,1.0029417541684045,0.0009907493521707754,0.001224707936280446
v_1|pid[49],-0.009103396025584192,0.062326831609534804,-0.10973196928564193,0.07587085856018057,4131.493120969415,2342.0862337223853,1.002489447203264,0.0010684882874726024,0.0015161061368194507
v_1|pid[5],-0.011894050537869927,0.06507858162401316,-0.12453694149284154,0.07577253123036477,4046.278487007035,2723.594449882478,1.0025478807128136,0.0010333533036643381,0.0013325987116081862
v_1|pid[50],-0.00430824248524468,0.06469243978879652,-0.10712723132031435,0.09262794471304328,3837.8607056422406,2561.778662520079,1.0062832940277544,0.0010820168812548073,0.001386694797252361
v_1|pid[51],-0.017422373650803354,0.06728521248561306,-0.13216655044294687,0.06604374033074159,3886.635288804009,2533.632196360317,1.000790735381606,0.0011975045982279499,0.001767177337312999
v_1|pid[52],-0.010781062112645503,0.06447169384958985,-0.11808848513439271,0.07618516730570207,3630.7071349138364,2721.620948222326,1.005533496596943,0.0011016984972431088,0.0014720008220342536
v_1|pid[53],-0.006503406328597909,0.06539927634194234,-0.1144777863163229,0.08952441490235416,3781.163601194139,2642.251184142974,1.0038335269655383,0.0010873242705242737,0.0012707224081650252
v_1|pid[54],-0.015011531493345491,0.06720984215270115,-0.1334718039218623,0.07397364059558584,3388.763787923851,2227.758491753925,1.001942951195305,0.0012273794137216592,0.001530450182416263
v_1|pid[55],-0.0066456604289214525,0.06623420905217832,-0.10949562293327383,0.08667472953944716,3823.6845403321468,2526.5893235312237,1.0052039843774896,0.001199389768550121,0.0018536822524517964
v_1|pid[56],-0.014299706243365361,0.06542279648541915,-0.12785428623242714,0.07567711374051403,3389.2355785909854,2078.6168518186887,1.005024272227227,0.001221797012088155,0.0015566852136551601
v_1|pid[57],-0.0070270560825586225,0.06323257638624748,-0.1134263846116839,0.08591632527295949,3386.4694959094168,2258.2723234902824,1.0054107370417424,0.0011260185134397257,0.001356048422532447
v_1|pid[58],-0.0010697430408458713,0.06260053954214799,-0.10065217890658222,0.09683546773997262,4733.029276166362,2945.7145185427576,1.0019653929416148,0.0009326527306882694,0.0012392682812342503
v_1|pid[59],-0.0017852450810562585,0.05968927333629149,-0.09640157943442673,0.08893366379438829,3782.8913601923537,2633.5874251128084,1.0037134273797506,0.0009923285469886401,0.0011888442101016731
v_1|pid[6],-0.0026114084207159104,0.06196588947472198,-0.09871828100837987,0.08673419482434247,4163.643068695307,2709.9464929314004,1.002577237000351,0.0010085286086099442,0.0013261822920477364
v_1|pid[60],0.007350367711280615,0.06750091211969646,-0.09002403678237865,0.11878099961578795,4286.193539211101,2744.2260070253665,1.0031847449152524,0.001076428657575696,0.0014376361905829832
v_1|pid[61],-0.00608520481505132,0.06563465897843168,-0.11261730788714723,0.08837634762060262,3775.5744073615133,2492.101210445592,1.0019644232479012,0.0011150198067296612,0.001369390720619154
v_1|pid[62],-0.007549082436574064,0.06466203334337672,-0.116316239309816,0.0876560534239212,3967.590365242774,2838.651043778636,1.0040543040943524,0.0010790391184723296,0.0013356423852726017
v_1|pid[63],-0.009742794470736957,0.06285458211171073,-0.11852440073976539,0.0770843804432468,3681.4913249147376,2310.8014546100194,1.0018924878192919,0.0011039284077203242,0.0013671329926596366
v_1|pid[64],0.0037422576178416903,0.06005367930791527,-0.08845716430041188,0.09765940885557146,4330.467171383177,2720.6173114269786,1.0027884910652614,0.0009532243835572115,0.001239436591789152
v_1|pid[65],-0.004318790474984295,0.06684516686068702,-0.10988658886266653,0.09277627688708708,4558.441083617649,2508.5488183757407,1.0040533553328899,0.0010479169607335317,0.0014976231161450168
v_1|pid[66],-0.010252919034412418,0.0660542277503507,-0.1199084757957157,0.0827677773701347,5092.559452305715,3105.20614891666,1.0048403802618433,0.0009745541330933359,0.0013111220539660368
v_1|pid[67],-0.0042006396767261065,0.06528883052266803,-0.10421814117346427,0.0898877904249002,3488.880142834175,2806.9181880683486,1.001560477216266,0.0012357427623928018,0.001723852980911514
v_1|pid[68],-0.008847692971577305,0.06475338921755676,-0.11849987728815771,0.08128767288142234,3866.2025115472247,2489.647807098743,1.0021336553357305,0.0010831331660524517,0.001449588530208556
v_1|pid[69],0.014024881020503976,0.06933609949133047,-0.07886019752595708,0.12940415613387027,3496.5626653020627,2493.5413318627225,1.002688778177346,0.0013315218186623209,0.001984309902860785
v_1|pid[7],0.007021266367330006,0.06504938793458882,-0.08548029381361313,0.11019682414701285,4002.677727567303,2753.9962995560363,1.0036820563426034,0.0011278726210538343,0.0015625684009303578
v_1|pid[70],0.0043280922379415835,0.0631142179034699,-0.0859590848349432,0.1048635370996094,5041.0625818717135,3025.172255586464,1.0030449959886454,0.0009470323999307352,0.0012358815191909388
v_1|pid[71],-0.00844024930681852,0.06459875076827193,-0.11814091872330743,0.08314077445840867,4199.186148187991,2923.6982648815683,1.001927411727923,0.00105298936977955,0.001409450096858487
v_1|pid[72],-0.012658381682520257,0.06428527055040587,-0.11904033148559241,0.07674815989305295,3596.697520200172,2152.428893565777,1.0033663096167642,0.001153119865258802,0.001546922894563984
v_1|pid[73],0.004675713330543088,0.0647789635878207,-0.0887211672173732,0.10836948636602546,3609.1944017384217,2617.4649362970513,1.0018959972480783,0.0011645578931689304,0.0015652691450733992
v_1|pid[74],-0.004579065531594087,0.0658173595246428,-0.10856524289775969,0.08784477476376354,3574.192649243943,2539.51595589543,1.00175201650949,0.0012542576503527904,0.0017580234396901543
v_1|pid[75],-0.007317436879886447,0.06511155649678395,-0.11915134862038292,0.08850429899416018,3957.586602992455,2607.172192975025,1.00205854041305,0.0010987610388433972,0.0013671552447483493
v_1|pid[76],0.016560268564410983,0.07106987047213256,-0.0734394774458736,0.13446924060929727,3041.691246713366,2143.8346463914727,1.0037765087227866,0.0014724925195982487,0.002559090832269513
v_1|pid[77],-0.004892019410773214,0.06396119287742334,-0.10563192311501776,0.09203451911835807,4163.645780595982,2765.172934688637,1.0022064849593466,0.0010566778225420668,0.0013765757405611275
v_1|pid[78],-0.003089195208578636,0.06519840350226679,-0.10732317365253995,0.09066515309969517,3777.839030258655,2536.2778693583437,1.0036057492340207,0.0011248536897137033,0.0015636973188817727
v_1|pid[79],0.00566594625884016,0.06509874708358526,-0.08371640255902574,0.11108387847688464,4150.768191797495,2626.905608034879,1.00391582778647,0.001056306191331436,0.001384526696675167
v_1|pid[8],-0.0008221824777992368,0.06259166206936306,-0.09944198120791355,0.09627749197796505,4856.582727566618,2656.751440529946,1.0022396964863025,0.0009267592548933573,0.0011323551764217527
v_1|pid[80],0.009108119797848879,0.06542622321953137,-0.08047158417733759,0.12151503657185171,3381.6695013496674,2228.0842714822074,1.0032917382196493,0.0012113885798861667,0.0016680395391840777
v_1|pid[81],-0.013505073918894172,0.06630473714526466,-0.12108027218210084,0.07109639037900302,4302.4739115141265,2335.841664228702,1.0016712942257553,0.0011428572059809833,0.001627350176585214
v_1|pid[82],0.0020856816853469374,0.06494777002269098,-0.09637689247090302,0.10437464946909737,3871.1825738762573,2720.366404608206,1.0020519918074853,0.0010837487397426986,0.0014230068901911297
v_1|pid[83],-0.012464924584618885,0.06629550906861176,-0.12702236965882674,0.07595987657661711,3765.3845118386366,2018.5353439437167,1.0021989717049111,0.0012059633007478478,0.0016294805307246823
v_1|pid[84],-0.004098478144827868,0.06381276391652016,-0.10885580092988634,0.08983143843924657,3815.963689093275,2728.39660411685,1.0036204864581328,0.001083928206334655,0.001301195780339248
v_1|pid[85],0.0063188794966664704,0.06458732000172861,-0.08527354092294498,0.11685371011446005,3567.604267316928,2696.032607893782,1.0025682097522832,0.001174346400153151,0.0014863263158896086
v_1|pid[86],0.023809016266172534,0.07473414051261408,-0.06298992735780419,0.156715048015659,2892.665352328804,2069.1665049051726,1.0021569360701235,0.0016277731971757982,0.0024697279018784535
v_1|pid[87],-0.008517887365757324,0.06228499595971578,-0.11056334831099436,0.0795263222201619,4190.58783376475,2556.6863126943813,1.0027032826102678,0.0010185985409116715,0.0013171012560472515
v_1|pid[88],0.013046476889836213,0.06693042553678064,-0.08034875034801647,0.12296785256639611,3148.481506687419,2298.177853046168,1.0007553375498988,0.0012782040801411507,0.0018052455917236326
v_1|pid[89],-0.00016746571994592113,0.061457780555793075,-0.09302907436590772,0.09798340338459417,4774.483630013538,2696.911562032105,1.006028845202839,0.0009108104026607674,0.0011194615758349335
v_1|pid[9],-0.006347289335469705,0.06443671715792144,-0.11177495560291502,0.08840694133380302,3626.816720571698,2317.356199705026,1.0023344672904835,0.0011406460440375847,0.0014398024226200837
v_1|pid[90],-0.0015373955084985104,0.061923458459595765,-0.10228300309500418,0.09274994574561131,3845.374554593374,2970.088058424584,1.0038315114766947,0.001029996954249927,0.0012209980631907084
v_1|pid[91],0.008160768212168119,0.0662081625690348,-0.08492192962697985,0.11489882016349166,3916.9206475998562,2586.9716325684835,1.0015840523046846,0.0011053029873269846,0.0016454173285147054
v_1|pid[92],0.0036581145802603286,0.06218632765868133,-0.09062364213257011,0.10325419602355203,4129.022335876886,2563.1953653742394,1.0021771919780758,0.0010197338294511296,0.0013108829155941135
v_1|pid[93],0.0026783737930589596,0.06220077850687198,-0.08947034641360964,0.09884784430436194,3860.066450385268,2724.0859162947654,1.0039530840234878,0.00105397393511732,0.0013653088154517603
v_1|pid[94],0.014323707865241325,0.0664478080249863,-0.07678770392589844,0.12558050174155969,3773.7657735697194,2666.2514712863886,1.0025667424833593,0.0011453479177118268,0.0015754577026381256
v_1|pid[95],-0.005864273570953768,0.06116433532736649,-0.10510288098775122,0.08663104160277604,3272.836433933699,2488.70049870608,1.0040113391348875,0.001094648749925626,0.0012826332348490604
v_1|pid[96],0.009571704657425581,0.06427206938944388,-0.08287282392275772,0.1206270151643904,4195.706636134523,2484.2171455391585,1.0017939823205138,0.001039679540161582,0.0013254685833978752
v_1|pid[97],-0.007390904227558654,0.06176339149041307,-0.10982452339926635,0.08297315988509261,3994.040079244026,2512.676364073028,1.0039167937442888,0.0009871556498107549,0.0012235621173618395
v_1|pid[98],-0.009686722980981525,0.06391613320681265,-0.1169017296980181,0.07797426223053093,3472.5188568675567,2604.730289145433,1.002931199531023,0.0011253168264379954,0.0014281952945027372
v_1|pid[99],-0.01706941480128373,0.06692825288041665,-0.13719753310541707,0.06888456416254683,2955.218660111174,2125.614025868518,1.0014058677520716,0.0013432415599396576,0.0017531214458958381
v_C(alpha)[0.0],-0.7463610264895033,0.08893688644775698,-0.8910782226663432,-0.6089575981527497,4559.621724356139,3163.559619271196,1.0013087484307885,0.0013166304363773243,0.0009327620898024795
v_C(alpha)[0.25],-0.6355867674446376,0.07516129279967784,-0.7572036595621544,-0.5181586462385142,4876.571412334753,3387.1863866260546,1.0008873065705317,0.0010788083636927475,0.000770030307212801
v_C(alpha)[0.5],-0.4229789328569545,0.0696263349460747,-0.5349328177526306,-0.31229956191039876,3928.481097162745,2613.8570227154287,1.0027217666457149,0.0011100487444651282,0.0007888176255850197
v_C(alpha)[0.678],-0.41119983843649127,0.0610864099611496,-0.5077226189915587,-0.31488433749691286,4154.716029536956,2786.02416656778,1.0021662474621398,0.0009455491138119797,0.0006599014952515304
v_C(alpha)[1.0],-0.3114048986203923,0.05976264684103065,-0.4072740168576311,-0.21823369562729528,3832.076571886585,2800.170519188062,1.0028131862939884,0.000963229795739656,0.0006828872900091777
v_C(alpha)[1.693],-2.662359126340401,0.15103348662541577,-2.900999483262173,-2.4167356288800272,2917.2877095776657,2656.1775425101196,1.0022787664981132,0.0027989579931847215,0.0020994196092009626
v_1|pid_sigma,0.053167778347804326,0.0396632004667236,0.004528388869150062,0.1253378451313879,991.652620197362,1422.7332703000768,1.0067987789147264,0.0012412911787366364,0.0010622798012132222
a_C(alpha)[0.0],-0.18897089854542196,0.029209820095395987,-0.23549977871079056,-0.143150887367467,4082.680901374843,3159.8285677268,1.0015476831162267,0.0004578643710996561,0.0003248489896954086
a_C(alpha)[0.25],-0.04256150599149505,0.026184488767254294,-0.0846619119565305,-0.0006089810112899357,4870.405228665346,3103.9447478737106,1.0001636073637732,0.0003747129594254616,0.00026174462162003925
a_C(alpha)[0.5],0.0103708144447515,0.02519018307116075,-0.02876248118005613,0.05067569550067611,4278.675026365211,3139.0633770170307,1.0004850322920817,0.0003855622237603318,0.0002645370457571648
a_C(alpha)[0.678],0.12934091607696876,0.026601913264673326,0.08723540992002957,0.17210489120301892,4819.091664600729,2736.4742927979155,1.0004421523365314,0.0003827013822715259,0.00027019239519387913
a_C(alpha)[1.0],0.14000115575174926,0.024595886860569932,0.10078928353683628,0.17941333770346377,4446.668293243962,2960.1708254242244,1.000229682134032,0.00036912275999952544,0.0002570728947787917
a_C(alpha)[1.693],1.6584578879881477,0.05624039826952099,1.5662980086194693,1.7460648935535914,2717.880393922785,2705.816455016117,1.0010942096588666,0.001081858766311441,0.0008236386448907582
